ID|WHOG|WPER|REGION|N_MIEMBRO|BHCV01|BHCV02|BHCV03|BHCV04|BHCV05|BHCV06|BHCV07|BHCV08|BHCV09|BHCV10|BHCV11|BHHO01|BHHO02|BHHO03|EDAD_SEL|GRUPO_EDAD_SEL|BHCH04_SEL|SEXO_SEL|BHCH06_SEL|BHCH07_SEL|BHCH08_SEL|BHCH09_SEL|BHCH10_01_SEL|BHCH10_02_SEL|BHCH10_99_SEL|BHCH11_SEL|BHCH12_SEL|BHCH13_SEL|NIVEL_EDUCATIVO_SEL|NIVEL_EDUCATIVO_AGRUPADO|BHCH14_01_SEL|BHCH14_02_SEL|BHCH14_03_SEL|BHCH14_04_SEL|BHCH14_05_SEL|BHCH14_06_SEL|BHCH14_07_SEL|BHCH14_99_SEL|BHCH15_SEL|CANT_MIEMBROS_HOGAR|CANT_PERSONASHASTA13|CANT_PERSONAS14A64|CANT_PERSONAS65YMAS|CANT_DEMANDANTES_TOTAL|CANT_NODEMANDANTES_TOTAL|CANT_DEMANDANTES_14A64|CANT_DEMANDANTES_65YMAS|CANT_AYUDA_TOTAL|BHDC_SEL|BHDC01_01_SEL|BHDC01_02_SEL|BHDC01_03_SEL|BHDC01_04_SEL|BHDC01_05_SEL|BHDC01_06_SEL|BHDC01_07_SEL|BHDC01_08_SEL|BHDC02_01_SEL|BHDC02_02_SEL|BHDC02_03_SEL|BHDC02_04_SEL|BHDC02_05_SEL|BHDC02_06_SEL|TIPO_HOGAR_DCTOTAL|TIPO_HOGAR_DCHASTA13|TIPO_HOGAR_DC14YMAS|TIPO_HOGAR_DCAMBOS|TIPO_HOGAR_DCPOREDAD|HOGARES_AYUDAEXTERNA|CUIDADO_ESTADO|CUIDADO_MERCADO|CUIDADO_FAMILIA|CUIDADO_FAMILIA_EXTERNA|CUIDADO_HOGAR|CUIDADO_SOLO_HOGAR|CUIDADO_COMUNIDAD|BHSL01_SEL|BHSL02_SEL|BHSL03_SEL|BHSL04_SEL|BHSL05_SEL|BHSL06_SEL|BHSL07_SEL|BHSL08_SEL|BHSL09_SEL|BHSL10_SEL|BHSL11_SEL|BHSL12_SEL|CONDICION_ACTIVIDAD|CONDICION_ACTIVIDAD_AGRUPADA|BHTV01_SEL|TRABAJO_VOLUNTARIO_HOGAR|BHAH01|BHAH02_01|BHAH02_02|BHAH02_03|BHAH03|BHAH04_01|BHAH04_02|BHAH04_03|BHAH04_04|BHAH04_05|BHAH04_06|BHAH04_07|MAYORES_GERIATRICO|MAYORES_OTROHOGAR|MAYORESACARGO_TOTAL|MAYORES_CUIDADO_PAGO|BHTD01_01|BHTD01_02|BHTD01_03|BHTD01_04|BHTD01_05|T_DOMESTICO_OTROFAMILIAR|T_DOMESTICO_SINPAGO|T_DOMESTICO_PAGO|T_DOMESTICO_MIEMBROS|J_NIVEL_EDUCATIVO_AGRUPADO|J_CONDICION_ACTIVIDAD_AGRUPADA|J_CONDICION_ACTIVIDAD|J_NIVEL_EDUCATIVO|CLIMA_EDUCATIVO|TIPO_HOGAR_NUCLEAR|DIAS_SEMANA|BIUI02|DIA_SEMANA|DIA_LABORABLE|TCS_GRANGRUPO_TRABAJOTOTAL|TCS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TCS_GRANGRUPO_TNR|TCS_GRANGRUPO_PERSONALES|TCS_GRUPO_TRABAJOOCUPACION|TCS_GRUPO_DOMESTICO|TCS_GRUPO_CUIDADO|TCS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TCS_GRUPO_VOLUNTARIAS|TCS_GRUPO_EDUCACION|TCS_GRUPO_CONVIVENCIA|TCS_GRUPO_USODEMEDIOS|TCS_GRUPO_CUIDADOPERSONAL|TCS_GRUPO_CPERSONALSINDORMIR|TCS_ACT_AUTOCONSUMO|TCS_ACT_TRABAJOOCUPACION|TCS_ACT_BUSCARTRABAJO|TCS_ACT_PASANTIANR|TCS_ACT_TRASLADOTRABAJO|TCS_ACT_PREPARARCOMIDA|TCS_ACT_LIMPIAR|TCS_ACT_LAVARPLANCHAR|TCS_ACT_REPARARLAVIVIENDA|TCS_ACT_HACERPAGOS|TCS_ACT_HACERCOMPRAS|TCS_ACT_CUIDARMASCOTAS|TCS_ACT_VOLUNTARIOCOMUNIDAD|TCS_ACT_VOLUNTARIOSFL|TCS_ACT_AYUDAFAMILIARES|TCS_ACT_AYUDANOFAMILIARES|TCS_ACT_ESTUDIAR|TCS_ACT_TRASLADOESTUDIO|TCS_ACT_REUNIRSEAMIGOS|TCS_ACT_CELEBRACIONES|TCS_ACT_ASISTIRAESPECTACULOS|TCS_ACT_ARTISTICASJUEGOS|TCS_ACT_DEPORTE|TCS_ACT_LEERLIBROS|TCS_ACT_VERTELEVISION|TCS_ACT_ESCUCHARMUSICA|TCS_ACT_USARCOMPUTADORA|TCS_ACT_USARCELULAR|TCS_ACT_HIGIENEPERSONAL|TCS_ACT_CUIDARLASALUD|TCS_ACT_TRASLADOSALUD|TCS_ACT_COMERYBEBER|TCS_ACT_DORMIR|TCS_ACT_DESCANSARYOTRAS|TCS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TCS_ACT_CUIDADO_PERSONAL_0A13|TCS_ACT_CUIDADO_PERSONAL_14A64|TCS_ACT_CUIDADO_PERSONAL_65YMAS|TCS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TCS_ACT_CUIDADO_SALUD_0A13|TCS_ACT_CUIDADO_SALUD_14A64|TCS_ACT_CUIDADO_SALUD_65YMAS|TCS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TCS_ACT_CUIDADO_TRASLADOS_0A13|TCS_ACT_CUIDADO_TRASLADOS_14A64|TCS_ACT_CUIDADO_TRASLADOS_65YMAS|TCS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TCS_ACT_CUIDADO_OTROS_0A13|TCS_ACT_CUIDADO_OTROS_14A64|TCS_ACT_CUIDADO_OTROS_65YMAS|TCS_ACT_CUIDADO_APOYO_0A13|TSS_GRANGRUPO_TRABAJOTOTAL|TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TSS_GRANGRUPO_TNR|TSS_GRANGRUPO_PERSONALES|TSS_GRUPO_TRABAJOOCUPACION|TSS_GRUPO_DOMESTICO|TSS_GRUPO_CUIDADO|TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TSS_GRUPO_VOLUNTARIAS|TSS_GRUPO_EDUCACION|TSS_GRUPO_CONVIVENCIA|TSS_GRUPO_USODEMEDIOS|TSS_GRUPO_CUIDADOPERSONAL|TSS_GRUPO_CPERSONALSINDORMIR|TSS_ACT_AUTOCONSUMO|TSS_ACT_TRABAJOOCUPACION|TSS_ACT_BUSCARTRABAJO|TSS_ACT_PASANTIANR|TSS_ACT_TRASLADOTRABAJO|TSS_GRUPO_PREPARARCOMIDA|TSS_ACT_LIMPIAR|TSS_ACT_LAVARPLANCHAR|TSS_ACT_REPARARLAVIVIENDA|TSS_ACT_HACERPAGOS|TSS_ACT_HACERCOMPRAS|TSS_ACT_CUIDARMASCOTAS|TSS_ACT_VOLUNTARIOCOMUNIDAD|TSS_ACT_VOLUNTARIOSFL|TSS_ACT_AYUDAFAMILIARES|TSS_ACT_AYUDANOFAMILIARES|TSS_ACT_ESTUDIAR|TSS_ACT_TRASLADOESTUDIO|TSS_ACT_REUNIRSEAMIGOS|TSS_ACT_CELEBRACIONES|TSS_ACT_ASISTIRAESPECTACULOS|TSS_ACT_ARTISTICASJUEGOS|TSS_ACT_DEPORTE|TSS_ACT_LEERLIBROS|TSS_ACT_VERTELEVISION|TSS_ACT_ESCUCHARMUSICA|TSS_ACT_USARCOMPUTADORA|TSS_ACT_USARCELULAR|TSS_ACT_HIGIENEPERSONAL|TSS_ACT_CUIDARLASALUD|TSS_ACT_TRASLADOSALUD|TSS_ACT_COMERYBEBER|TSS_ACT_DORMIR|TSS_ACT_DESCANSARYOTRAS|TSS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TSS_ACT_CUIDADO_PERSONAL_0A13|TSS_ACT_CUIDADO_PERSONAL_14A64|TSS_ACT_CUIDADO_PERSONAL_65YMAS|TSS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TSS_ACT_CUIDADO_SALUD_0A13|TSS_ACT_CUIDADO_SALUD_14A64|TSS_ACT_CUIDADO_SALUD_65YMAS|TSS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TSS_ACT_CUIDADO_TRASLADOS_0A13|TSS_ACT_CUIDADO_TRASLADOS_14A64|TSS_ACT_CUIDADO_TRASLADOS_65YMAS|TSS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TSS_ACT_CUIDADO_OTROS_0A13|TSS_ACT_CUIDADO_OTROS_14A64|TSS_ACT_CUIDADO_OTROS_65YMAS|TSS_ACT_CUIDADO_APOYO_0A13|TP_GRANGRUPO_TRABAJOTOTAL|TP_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TP_GRANGRUPO_TNR|TP_GRANGRUPO_PERSONALES|TP_GRUPO_TRABAJOOCUPACION|TP_GRUPO_DOMESTICO|TP_GRUPO_CUIDADO|TP_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TP_GRUPO_VOLUNTARIAS|TP_GRUPO_EDUCACION|TP_GRUPO_CONVIVENCIA|TP_GRUPO_USODEMEDIOS|TP_GRUPO_CUIDADOPERSONAL|TP_GRUPO_CPERSONALSINDORMIR|TP_ACT_AUTOCONSUMO|TP_ACT_TRABAJOOCUPACION|TP_ACT_PASANTIANR|TP_ACT_BUSCARTRABAJO|TP_ACT_TRASLADOTRABAJO|TP_ACT_PREPARARCOMIDA|TP_ACT_LIMPIAR|TP_ACT_LAVARPLANCHAR|TP_ACT_REPARARLAVIVIENDA|TP_ACT_HACERPAGOS|TP_ACT_HACERCOMPRAS|TP_ACT_CUIDARMASCOTAS|TP_ACT_VOLUNTARIOCOMUNIDAD|TP_ACT_VOLUNTARIOSFL|TP_ACT_AYUDAFAMILIARES|TP_ACT_AYUDANOFAMILIARES|TP_ACT_ESTUDIAR|TP_ACT_TRASLADOESTUDIO|TP_ACT_REUNIRSEAMIGOS|TP_ACT_CELEBRACIONES|TP_ACT_ASISTIRAESPECTACULOS|TP_ACT_ARTISTICASJUEGOS|TP_ACT_DEPORTE|TP_ACT_LEERLIBROS|TP_ACT_VERTELEVISION|TP_ACT_ESCUCHARMUSICA|TP_ACT_USARCOMPUTADORA|TP_ACT_USARCELULAR|TP_ACT_HIGIENEPERSONAL|TP_ACT_CUIDADODELASALUD|TP_ACT_TRASLADOSALUD|TP_ACT_COMERYBEBER|TP_ACT_DORMIR|TP_ACT_DESCANSARYOTRAS|TP_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TP_ACT_CUIDADO_PERSONAL_0A13|TP_ACT_CUIDADO_PERSONAL_14A64|TP_ACT_CUIDADO_PERSONAL_65YMAS|TP_ACT_CUIDADO_SALUD_DISCAPACIDAD|TP_ACT_CUIDADO_SALUD_0A13|TP_ACT_CUIDADO_SALUD_14A64|TP_ACT_CUIDADO_SALUD_65YMAS|TP_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TP_ACT_CUIDADO_TRASLADOS_0A13|TP_ACT_CUIDADO_TRASLADOS_14A64|TP_ACT_CUIDADO_TRASLADOS_65YMAS|TP_ACT_CUIDADO_OTROS_DISCAPACIDAD|TP_ACT_CUIDADO_OTROS_0A13|TP_ACT_CUIDADO_OTROS_14A64|TP_ACT_CUIDADO_OTROS_65YMAS|TP_ACT_CUIDADO_APOYO_0A13
102456|1190|4803|1|2|1|3|1|2|1|1|1|2|1|1|2|||2|62|3|2|2|4|2|2|||||4|1||3|2|2|1|2|2|2|2|||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|2|5|1|1|1|670|580|90|900|580|90|0|0|0|0|0|180|720|180|0|510|0|0|70|0|0|0|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|180|0|0|0|20|0|0|160|540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|655|580|75|785|580|75|0|0|0|0|0|130|655|115|0|510|0|0|70|0|0|0|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|130|0|0|0|20|0|0|95|540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180467|1134|5664|1|2|1|4|1|1|1|1|1|1|1|1|2|||3|42|3|2|1|3|2|2|||||6|1||5|3|||||||98||2|4|0|4|0|0|4|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||1|3||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|2|5|1|1|1|650|350|300|1030|350|300|0|0|0|0|50|290|690|210|0|250|0|0|100|140|90|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|50|0|190|50|0|50|30|0|0|180|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|600|300|300|840|300|300|0|0|0|0|50|170|620|140|0|250|0|0|50|140|90|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|50|0|120|25|0|25|30|0|0|110|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
116242|1052|4248|1|2|1|4|1|2|1|1|1|1|1|1|2|1|2|2|53|3|2|1|3|2|2|||||4|1||3|2|||||||98||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|2|4|1|1|1|620|510|110|1020|510|110|0|0|0|0|0|340|680|160|0|470|0|0|40|50|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|320|20|0|0|0|0|0|160|520|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|575|490|85|865|490|85|0|0|0|0|0|250|615|95|0|460|0|0|30|25|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|240|10|0|0|0|0|0|95|520|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
154412|1964|3406|1|1|1|4|1|2|1|1|1|1|1|1|2|1|2|2|27|2|1|2|4|1|2|||||6|1||5|3|1|2|2|2|2|2|||2|4|2|2|0|2|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||3|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|2|4|1|1|1|810|490|320|1040|490|50|270|0|0|0|0|400|640|190|0|430|0|0|60|0|0|0|0|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|130|0|270|0|50|0|0|140|450|0|0|270|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|648.332|470|178.332|791.664|470|50|128.332|0|0|0|0|228.332|563.332|113.332|0|410|0|0|60|0|0|0|0|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|128.332|0|50|0|0|63.332|450|0|0|128.332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
108159|1238|5108|1|3|3|3|2|4|2|1|1|1|1|1|2|||2|14|2|6|2|4|6|1|1|||99|6|2|1|4|2|||||||98||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|4|4|2|1|2|0|0|0|1590|0|0|0|0|0|570|110|360|550|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|500|70|0|0|0|0|110|0|130|40|100|90|50|0|0|110|390|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1440|0|0|0|0|0|530|110|305|495|105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|480|50|0|0|0|0|110|0|105|20|100|80|50|0|0|55|390|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|1|1|1|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
126685|1053|4248|1|2|1|4|1|1|1|2|1|1|1|1|2|||2|55|3|2|1|3|2|2|||||4|1||3|2|||||||98||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|4|3|2|4|2|1|2|440|0|440|1310|0|440|0|0|0|0|80|500|730|180|0|0|0|0|0|110|110|110|0|0|0|110|0|0|0|0|0|0|0|0|0|0|80|90|280|130|0|0|0|0|0|120|550|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|300|0|300|1140|0|300|0|0|0|0|40|385|715|165|0|0|0|0|0|75|100|55|0|0|0|70|0|0|0|0|0|0|0|0|0|0|40|90|230|65|0|0|0|0|0|105|550|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
118171|1104|1422|1|1|1|2|2|1|1|4|3|1|2||||1|1|42|3|1|2|4|3|2|||||4|1||3|2|||||||98||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||1|1|2||2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|1|4|1|1|1|500|500|0|1010|500|0|0|0|0|0|310|50|650|140|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|310|0|0|0|0|0|0|50|0|0|0|0|0|140|510|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|500|500|0|940|500|0|0|0|0|0|275|50|615|105|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|275|0|0|0|0|0|0|50|0|0|0|0|0|105|510|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
182467|1104|1423|1|1|1|2|2|1|1|4|3|1|2||||1|1|38|3|1|2|4|3|2|||||6|1||5|3|1|2|2|2|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||3|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|1|4|1|1|1|580|580|0|950|580|0|0|0|0|0|0|220|730|120|0|520|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|220|0|0|0|30|0|0|90|610|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|555|555|0|885|555|0|0|0|0|0|0|200|685|75|0|495|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|0|0|30|0|0|45|610|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
197062|2274|3416|1|1|1|3|1|2|1|1|1|1|1|1|2|||2|38|3|1|2|4|2|2|||||6|1||5|3|1|2|2|2|2|2|||2|5|3|2|0|3|2|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||2|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|2|4|1|1|1|840|520|320|730|520|280|40|0|0|0|0|160|570|180|0|480|0|0|40|0|0|0|280|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|0|100|10|0|0|170|390|0|0|0|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|825|505|320|615|505|280|40|0|0|0|0|80|535|145|0|465|0|0|40|0|0|0|280|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|50|10|0|0|135|390|0|0|0|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
181043|1232|3416|1|2|1|3|1|1|1|1|1|1|1|1|1|||2|59|3|13|2|4|6|2|||||6|1||5|3|2|2|2|2|2|2|||2|2|0|1|1|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||1|1|2||1|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|99|4|1|1|1|180|180|0|1680|180|0|0|0|0|0|0|840|840|180|0|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|480|0|0|360|0|0|0|180|660|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|180|180|0|1260|180|0|0|0|0|0|0|489.996|769.998|109.998|0|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|319.998|0|0|169.998|0|0|0|109.998|660|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
168394|1139|3401|1|1|1|4|1|3|1|2|1|1|1|1|1|||2|60|3|1|1|3|3|2|||||4|1||3|2|2|2|2|2|2|2|||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|1|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|2|3|3|2|4|2|2|1|2|440|0|440|1530|0|440|0|0|0|0|90|700|740|260|0|0|0|0|0|130|130|0|0|0|90|90|0|0|0|0|0|0|0|0|0|0|90|0|330|0|0|370|60|0|0|200|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|286.662|0|286.662|1153.331|0|286.662|0|0|0|0|90|388.329|674.999|194.999|0|0|0|0|0|83.331|53.331|0|0|0|90|60|0|0|0|0|0|0|0|0|0|0|90|0|219.999|0|0|168.33|45|0|0|149.999|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
155690|1282|8179|1|4|1|8|1|2|1|1|1|1|1|1|1|||3|15|2|4|2|4|6|1|2|7|0||98|2|2|8|1|1|2|2|2|2|1|||1|4|0|4|0|1|3|1|0|1|1|2|2|2|2|1|1|2||1|2|1|2|2|2|1|0|1|0|2|1|0|1|1|0|1|0|0|2||1|3|||||||||3|2|2|1|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|4|2|5|2|1|2|0|0|0|1540|0|0|0|0|0|460|0|60|1020|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|420|40|0|0|0|0|0|0|60|0|0|0|20|340|0|120|540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1440|0|0|0|0|0|440|0|45|955|415|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|400|40|0|0|0|0|0|0|45|0|0|0|20|325|0|70|540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125713|1098|3293|1|1|1|3|1|2|1|1|1|1|1|1|1|||1|58|3|1|1|3|6|2|||||4|1||3|2|1|2|2|2|2|2|||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||4|2||1||1|1|1|1|2||||||||||||||2||2|2|2|1|2|2|2|2|1|2|1|1|3|2|99|6|1|1|1|930|660|270|590|660|180|0|90|90|0|0|80|510|170|0|600|0|0|60|0|130|0|0|0|0|50|0|0|0|90|0|0|0|0|0|0|0|0|80|0|0|0|20|0|0|150|340|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|930|660|270|510|660|180|0|90|90|0|0|40|470|130|0|600|0|0|60|0|130|0|0|0|0|50|0|0|0|90|0|0|0|0|0|0|0|0|40|0|0|0|20|0|0|110|340|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|1|0|0|1|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124055|1099|1647|1|1|1|4|1|4|1|1|1|1|1|1|1|||1|49|3|1|1|3|3|1|1|||99|9|2|1|6|4|||||||98||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||4|1|2||2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|6|3|1|5|1|1|1|720|150|570|1120|150|130|0|440|440|220|0|530|370|120|0|110|0|0|40|0|0|0|0|0|70|60|0|0|0|440|220|0|0|0|0|0|0|0|130|180|200|20|20|0|0|100|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|655|85|570|785|85|130|0|440|440|110|0|330|345|95|0|55|0|0|30|0|0|0|0|0|70|60|0|0|0|440|110|0|0|0|0|0|0|0|130|90|100|10|20|0|0|75|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|1|1|0|1|1|1|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
